,procedure,categorie,type_of_work,posting_time,reference,programmme,objet,acheteur_public,lieu_d_execution,date_close,time_close,action,industry
379,AOO,Appel d'offres ouvert,Travaux,2021-12-31,89/2021/BAT,Travaux de désenfumage et de l'eau chaude sanitaire à la prison locale d'El Jadida II,Travaux de désenfumage et de l'eau chaude sanitaire à la prison locale d'El Jadida II,DELEGATION GENERALE A L'ADMINISTRATION PENITENTIAIRE ET A LA REINSERTION,EL JADIDA,2022-01-27,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616420&orgAcronyme=h5j&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
380,AOO,Appel d'offres ouvert,Travaux,2021-12-31,131DR6/2021,Entretien réseau de distribution aux centres de Sidi Slimane Cheraa et Tzaiest.,Entretien réseau de distribution aux centres de Sidi Slimane Cheraa et Tzaiest.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,BERKANE,2022-01-27,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615973&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
381,AOO,Appel d'offres ouvert,Travaux,2021-12-31,132DR6/2021,Entretien et travaux sur réseau de distribution d’eau potable au niveau des centres Saidia et Ouled Mansour.,Entretien et travaux sur réseau de distribution d’eau potable au niveau des centres Saidia et Ouled Mansour.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,BERKANE,2022-01-27,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615975&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
382,AOO,Appel d'offres ouvert,Travaux,2021-12-31,133DR6/2021,Entretien du réseau de distribution d'AEP aux centres Aghbal et  Ahfir.,Entretien du réseau de distribution d'AEP aux centres Aghbal et  Ahfir.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,BERKANE,2022-01-27,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615978&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
383,AOO,Appel d'offres ouvert,Travaux,2021-12-31,134DR6/2021,"Entretien réseau de distribution aux centres de Tafoghalt, Rislane et Sidi Bouhria.","Entretien réseau de distribution aux centres de Tafoghalt, Rislane et Sidi Bouhria.",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,BERKANE,2022-01-27,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615980&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
384,AOO,Appel d'offres ouvert,Travaux,2021-12-30,195DR5/2021, RENOUVELLEMENT PRECABLAGE INFORMATIQUE DU SIEGE ET CENTRES,,,FES,2022-01-27,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615921&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
385,AOO,Appel d'offres ouvert,Travaux,2021-12-31,197DR5/2021,Travaux d'entretien du réseau de distribution aux douars My Bouchta - Jbabra - Loulja - Bouchabel - Sidi Abed - Bni Snous - My Abdelkrim - Laghouazi à partir de barrage Al Wahda - Province de Taounate-.,Travaux d'entretien du réseau de distribution aux douars My Bouchta - Jbabra - Loulja - Bouchabel - Sidi Abed - Bni Snous - My Abdelkrim - Laghouazi à partir de barrage Al Wahda - Province de Taounate-.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,TAOUNATE,2022-01-27,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616309&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
386,AOO,Appel d'offres ouvert,Travaux,2021-12-31,210DR5/2021,Travaux d'entretien des conduites d'adduction Timedet -Province de Taounate,Travaux d'entretien des conduites d'adduction Timedet -Province de Taounate,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,TAOUNATE,2022-01-27,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616317&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
387,AOO,Appel d'offres ouvert,Travaux,2021-12-31,185/2021/RRA,"Réutilisation des eaux usées traitées pour l’arrosage des espaces verts de la ville de Rabat et au niveau des communes de sale, Temara, Harhoura et Skhirate lot n°15 : conduite Step Skhirate Route R322","Réutilisation des eaux usées traitées pour l’arrosage des espaces verts de la ville de Rabat et au niveau des communes de sale, Temara, Harhoura et Skhirate lot n°15 : conduite Step Skhirate Route R322",RABAT REGION AMENAGEMENT,"RABAT, SALE, SKHIRATE-TEMARA",2022-01-26,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616402&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
388,AOO,Appel d'offres ouvert,Travaux,2021-12-29,153/2021DR9/C,"Travaux sur réseau de distribution d’eau potable au niveau des centres Abdelghaya Souahel, Bni Ahmed, Imoukzan, Bni Bouchibet et Sidi Bouzineb","Travaux sur réseau de distribution d’eau potable au niveau des centres Abdelghaya Souahel, Bni Ahmed, Imoukzan, Bni Bouchibet et Sidi Bouzineb",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,AL HOCEIMA,2022-01-26,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615937&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
389,AOO,Appel d'offres ouvert,Travaux,2021-12-29,152/2021/DR9/C/SPN/1,Travaux de réparation de fuites existantes sur les conduites d’adduction DN 1000 et DN 800  du système adducteur desservant la ville de Tanger à partir du complexe de pompage Charf El Akab de Tanger,Travaux de réparation de fuites existantes sur les conduites d’adduction DN 1000 et DN 800  du système adducteur desservant la ville de Tanger à partir du complexe de pompage Charf El Akab de Tanger,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"MAROC, TANGER-ASSILAH",2022-01-26,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616074&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
390,AOO,Appel d'offres ouvert,Travaux,2021-12-30,75DR8/C/2021,Entretien des conduites assainissement de refoulement et gravitaire de diamètre supérieure à 600 mm et des ovoïdes de DR8.,Entretien des conduites assainissement de refoulement et gravitaire de diamètre supérieure à 600 mm et des ovoïdes de DR8.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-01-26,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616198&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
391,AOO,Appel d'offres ouvert,Travaux,2021-12-31,87DR8/C/2021,Travaux d'entretien des ouvrages d’assainissement liquide de la ville de DAKHLA,Travaux d'entretien des ouvrages d’assainissement liquide de la ville de DAKHLA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,OUED ED DAHAB,2022-01-26,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616397&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
392,AOO,Appel d'offres ouvert,Travaux,2021-12-31,184/2021/RRA,Réutilisation des eaux usées traitées pour l’arrosage des espaces verts de la ville de Rabat lot N°14 : Conduite route El Fellah,Réutilisation des eaux usées traitées pour l’arrosage des espaces verts de la ville de Rabat lot N°14 : Conduite route El Fellah,RABAT REGION AMENAGEMENT,RABAT,2022-01-26,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616400&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
393,AOO,Appel d'offres ouvert,Travaux,2022-03-01,15/2022,TRAVAUX D'ALIMENTATION EN EAU POTABLE DES DOUARS ILISSI ET TINATAMINE RELEVANT DE LA COMMUNE TERRITORIALE ZAOUIT AHNSAL PROVINCE D'AZILAL-LOT FORAGES,TRAVAUX D'ALIMENTATION EN EAU POTABLE DES DOUARS ILISSI ET TINATAMINE RELEVANT DE LA COMMUNE TERRITORIALE ZAOUIT AHNSAL PROVINCE D'AZILAL-LOT FORAGES,AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,AZILAL,2022-01-25,12:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616611&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
394,AOO,Appel d'offres ouvert,Travaux,2021-12-25,36/2021/BP,TRAVAUX DE CREATION D'UNE ZONE D'ACTIVITE DES PRODUITS DE L'ARTISANAT A LA CT ATTAOUIA (1 ERE TRANCHE)PROVINCE EL KELAA DES SRAGHNA,TRAVAUX DE CREATION D'UNE ZONE D'ACTIVITE DES PRODUITS DE L'ARTISANAT A LA CT ATTAOUIA (1 ERE TRANCHE)PROVINCE EL KELAA DES SRAGHNA,PROVINCE D'EL KELAA DES SRAGHNA,Province de Kelaa des Sraghnas,2022-01-25,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615551&orgAcronyme=j0w&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
395,AOO,Appel d'offres ouvert,Travaux,2021-12-29,94DR3/21,"Travaux de maintenance des réseaux de distribution d’eau potable des centre Had Bradia, Ahl Marbaa, Had Boumoussa, douars riverains, Ouled Yahya, El Arbi Soussi, Ighrem Laalam et Dir El Ksiba, Sidi Jaber et douars riverains","Travaux de maintenance des réseaux de distribution d’eau potable des centre Had Bradia, Ahl Marbaa, Had Boumoussa, douars riverains, Ouled Yahya, El Arbi Soussi, Ighrem Laalam et Dir El Ksiba, Sidi Jaber et douars riverains relevant de L’agence Mixte de Beni Mellal-Fkih Ben Salah.",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"BENI MELLAL, FQUIH BEN SALAH",2022-01-25,10:15,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615654&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
396,AOO,Appel d'offres ouvert,Travaux,2021-12-29,02/2022/DPEEOA,Travaux de construction de la RP6019 PK 0+000 au PK 7+000-,,,OUJDA-ANGAD,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616013&orgAcronyme=o8p&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
397,AOO,Appel d'offres ouvert,Travaux,2021-12-30,04/2022/DPEEOA,Travaux de construction de la RP6024 du PK 0+141 au PK 11+424.,,,OUJDA-ANGAD,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616017&orgAcronyme=o8p&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
398,AOO,Appel d'offres ouvert,Travaux,2022-03-01,152/21/ASST,Mise à niveau des stations de pompage du réseau d’assainissement,Mise à niveau des stations de pompage du réseau d’assainissement,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MARRAKECH,MARRAKECH,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616494&orgAcronyme=g3h&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
399,AOO,Appel d'offres ouvert,Travaux,2022-03-01,161/21/EAU,Travaux curatifs d’entretien et de maintenance du réseau secondaire et tertiaire d’eau potable Lot 2,Travaux curatifs d’entretien et de maintenance du réseau secondaire et tertiaire d’eau potable Lot 2,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MARRAKECH,MARRAKECH,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616502&orgAcronyme=g3h&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
400,AOO,Appel d'offres ouvert,Travaux,2022-03-01,04/22/EAU,Travaux de réalisation des hors site eau potable des lotissements,Travaux de réalisation des hors site eau potable des lotissements,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MARRAKECH,MARRAKECH,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616563&orgAcronyme=g3h&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
401,AOO,Appel d'offres ouvert,Travaux,2022-03-01,05/22/ASST,Travaux de réalisation des hors site assainissement des lotissements,Travaux de réalisation des hors site assainissement des lotissements,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE MARRAKECH,MARRAKECH,2022-01-25,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616572&orgAcronyme=g3h&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
402,AOO,Appel d'offres ouvert,Travaux,2021-12-24,126DR6/2021,Renforcement et réhabilitation du réseau de distribution du centre de ras el ma - lot 4 : génie civil & équipement.,Renforcement et réhabilitation du réseau de distribution du centre de ras el ma - lot 4 : génie civil & équipement.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,NADOR,2022-01-25,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615211&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
403,AOO,Appel d'offres ouvert,Travaux,2021-12-31,128DR6/2021,Alimentation en eau potable Alimentation en eau potable du centre et des douars de la CR de Bouchaouene 1ère tranche - Sys 1 Centre et douars limitrophes- LOT : BI – Centre Anoual.,Alimentation en eau potable Alimentation en eau potable du centre et des douars de la CR de Bouchaouene 1ère tranche - Sys 1 Centre et douars limitrophes- LOT : BI – Centre Anoual.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,FIGUIG,2022-01-25,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615961&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
404,AOO,Appel d'offres ouvert,Travaux,2021-12-31,130DR6/2021,Entretien réseau de distribution d'eau potable aux centres de Berkane et Bouhdila.,Entretien réseau de distribution d'eau potable aux centres de Berkane et Bouhdila.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,BERKANE,2022-01-25,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615966&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
405,AOO,Appel d'offres ouvert,Travaux,2021-06-12,72/DR4/2021,Assainissement liquide de la ville de Tiflet.,,,KHEMISSET,2022-01-25,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611609&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
406,AOO,Appel d'offres ouvert,Travaux,2021-12-21,80/2021/DR4,TRAVAUX DE GESTION DES STATIONS AU NIVEAU DES CENTRES RELEVANT DE L'AGENCE DE SERVICE DE SIDI KACEM - ZONE N° 2,TRAVAUX DE GESTION DES STATIONS AU NIVEAU DES CENTRES RELEVANT DE L'AGENCE DE SERVICE DE SIDI KACEM - ZONE N° 2,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SIDI KACEM,2022-01-25,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614006&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
407,AOO,Appel d'offres ouvert,Travaux,2021-12-21,83/2021/DR4,"Entretien en AC, PVC et fonte des adductions inférieur ou égale à 400 mm relevant de l’agence de service de Kenitra.","Entretien en AC, PVC et fonte des adductions inférieur ou égale à 400 mm relevant de l’agence de service de Kenitra.",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KENITRA,2022-01-25,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614273&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
408,AOO,Appel d'offres ouvert,Travaux,2021-12-21,82/2021/DR4,Renouvellement d’un tronçon de l’adduction Maâziz (Province de Khemisset),Renouvellement d’un tronçon de l’adduction Maâziz (Province de Khemisset),OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHEMISSET,2022-01-25,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614695&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
409,AOO,Appel d'offres ouvert,Travaux,2021-12-29,167/DR5/2021,AEP des douars relevant des Communes de Cercle Karia Ba Mohamed à partir du barrage Al Wahda - PRDTS Région 2020 - Lot 5 : Conduite -.,AEP des douars relevant des Communes de Cercle Karia Ba Mohamed à partir du barrage Al Wahda - PRDTS Région 2020 - Lot 5 : Conduite -.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,TAOUNATE,2022-01-25,09:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615875&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
410,AOO,Appel d'offres ouvert,Travaux,2021-03-12,108DR1/CE/D/2021,Renforcement de l’adduction régionale Tiznit-Sidi Ifni,,,TIZNIT,2022-01-24,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611230&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
411,AOO,Appel d'offres ouvert,Travaux,2021-12-24,117DR1/CE/AS1/2/2021,Renforcement de l’AEP du système Imouzzer à partir du système de Tamri. Lot : Conduite d’adduction.,Renforcement de l’AEP du système Imouzzer à partir du système de Tamri. Lot : Conduite d’adduction.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,AGADIR IDA OU TANANE,2022-01-24,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615440&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
412,AOO,Appel d'offres ouvert,Travaux,2021-12-30,58/TTH/IB/2021,"TRAVAUX  DU RÉSEAU TELEPHONIQUE DU PROJET « IBN KHALDOUN TR 2-A  BLOC J »,  A LA ZUN IBN BATOUTA, TANGER","TRAVAUX  DU RÉSEAU TELEPHONIQUE DU PROJET « IBN KHALDOUN TR 2-A  BLOC J »,  A LA ZUN IBN BATOUTA, TANGER",SOCIETE D'AMENAGEMENT AL OMRANE AL BOUGHAZ,TANGER-ASSILAH,2022-01-21,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616253&orgAcronyme=j8k&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
413,AOO,Appel d'offres ouvert,Travaux,2021-11-25,41/2021/BP/PAZ,"- Adduction en eau potable des douars takhouminite (Taghroute), taliouine à la CT Ait Majden, Province d’Azilal.",,"    CT Tifni, Province d’Azilal.",AZILAL,2022-01-20,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=609729&orgAcronyme=z9k&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
414,AOO,Appel d'offres ouvert,Travaux,2021-11-25,39/2021/BP/PAZ,"Adduction en eau potable des douars Ait Abd Allah , Ait Dbou et Ait Malk à la CT Sidi Yaacoub, province d’Azilal",,,AZILAL,2022-01-20,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=609755&orgAcronyme=z9k&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
415,AOO,Appel d'offres ouvert,Travaux,2021-12-29,18/CH/2021,Travaux du réseau téléphonique de l’opération LES LAURIERS TR 1  à la Ville Nouvelle Chrafate,Travaux du réseau téléphonique de l’opération LES LAURIERS TR 1  à la Ville Nouvelle Chrafate,SOCIETE D’AMENAGEMENT ALOMRANE CHRAFATE,Préfecture de Fahs Bni Makada,2022-01-20,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616008&orgAcronyme=j8k&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
416,AOO,Appel d'offres ouvert,Travaux,2021-12-30,25/2021,"Travaux de réhabilitation de l'ensemble du site historique d'Agadir Oufella & de ses abords, commune d’Agadir, préfecture d’Agadir Ida Outanane. Lot : Voirie et réseaux divers.","Travaux de réhabilitation de l'ensemble du site historique d'Agadir Oufella & de ses abords, commune d’Agadir, préfecture d’Agadir Ida Outanane. Lot : Voirie et réseaux divers.",Société de Développement Turistique Souss Massa SDR SA,AGADIR IDA OU TANANE,2022-01-20,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616255&orgAcronyme=f9f&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
417,AOO,Appel d'offres ouvert,Travaux,2021-06-12,21/DAM/AT/2021,ASSAINISSEMENT LIQUIDE DE LA COMMUNE D’EL-MENZEH,,,SKHIRATE-TEMARA,2022-01-20,09:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611659&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
418,AOO,Appel d'offres ouvert,Travaux,2021-12-24,182/2021/RRA,Travaux de restauration et de réhabilitation des squalas des murailles de la façade maritime de la Médina de SALE,Travaux de restauration et de réhabilitation des squalas des murailles de la façade maritime de la Médina de SALE,RABAT REGION AMENAGEMENT,SALE,2022-01-19,14:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615525&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
419,AOO,Appel d'offres ouvert,Travaux,2021-06-12,143DR9/C/AMN/5/2021,TRAVAUX DE RECHERCHE ET REPARATION DE FUITES AVEC ENGAGEMENT SUR LE RESULTAT AU NIVEAU DU RESEAU DE DISTRIBUTION D’EP DU CENTRE d’ALHOCEIMA.,,,AL HOCEIMA,2022-01-19,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611757&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
420,AOO,Appel d'offres ouvert,Travaux,2021-12-21,99DRD/CE/ASD/1/2021,"SOUS-TRAITANCE DE LA GESTION DES INSTALLATIONS DE PRODUCTION, DE TRANSPORT ET DE DISTRIBUTION DE L’EAU POTABLE EN MILIEU RURAL - OPERATION KSOURS DE GOULMIMA-TINEJDAD (PROVINCE D’ERRACHIDIA)","SOUS-TRAITANCE DE LA GESTION DES INSTALLATIONS DE PRODUCTION, DE TRANSPORT ET DE DISTRIBUTION DE L’EAU POTABLE EN MILIEU RURAL - OPERATION KSOURS DE GOULMIMA-TINEJDAD (PROVINCE D’ERRACHIDIA)",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,ERRACHIDIA,2022-01-19,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614845&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
421,AOO,Appel d'offres ouvert,Travaux,2021-12-25,19/BC.OT/2021,TRAVAUX D’ASSAINISSEMENT LIQUIDE A LA COMMUNE D’OULED TEIMA,,,TAROUDANNT,2022-01-19,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615550&orgAcronyme=f9f&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
422,AOO,Appel d'offres ouvert,Travaux,2021-12-20,06/2021,Extension du réseau d'AEP du Centre Had Hrara,,,SAFI,2022-01-18,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614710&orgAcronyme=p1v&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
423,AOO,Appel d'offres ouvert,Travaux,2021-12-17,90DR3/21,l’AEP des douars relevant de la commune rurale Ouled Mhammed-Lot :Conduites 2-,l’AEP des douars relevant de la commune rurale Ouled Mhammed-Lot :Conduites 2-,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SETTAT,2022-01-18,10:15,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614198&orgAcronyme=d4q&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
424,AOO,Appel d'offres ouvert,Travaux,2021-12-20,180/2021/RRA,Travaux d’aménagement des rue et ruelles de l’ancienne Médina de sale : zone 4 en deux lots sépares non cumulables,Travaux d’aménagement des rue et ruelles de l’ancienne Médina de sale : zone 4 en deux lots sépares non cumulables,RABAT REGION AMENAGEMENT,SALE,2022-01-18,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=614747&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
425,AOO,Appel d'offres ouvert,Travaux,2021-12-22,01/2022,TRAVAUX D’ALIMENTATION EN EAU POTABLE DU SITE AGUELMEM AZEGZA - PROVINCE KHENIFRA - LOT UNIQUE,TRAVAUX D’ALIMENTATION EN EAU POTABLE DU SITE AGUELMEM AZEGZA - PROVINCE KHENIFRA - LOT UNIQUE,AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,KHENIFRA,2022-01-18,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615097&orgAcronyme=g8e&code=&retraits,"Travaux d’assainissement, d’eau potable et de réseaux divers"
