,procedure,categorie,type_of_work,posting_time,reference,programmme,objet,acheteur_public,lieu_d_execution,date_close,time_close,action,industry
906,AOO,Appel d'offres ouvert,Travaux,2022-03-01,02/2021,Entretien courant de voies en béton et trottoirs en béton imprimé dans l’Arrondissement Souani -Commune Urbaine de Tanger / Préfecture Tanger Asilah.,,,TANGER-ASSILAH,2022-03-02,12:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616605&orgAcronyme=l1f&code=&retraits,Cons
907,AOO,Appel d'offres ouvert,Fournitures,2022-07-01,05/2022/DPA/52,"l’achat de 4025 quintaux d’orge subventionnée pour l’alimentation du bétail au profit des éleveurs de province de Figuig au niveau des communes territoriales de Beni tadjit, Talsint, y compris le chargement, le transport","l’achat de 4025 quintaux d’orge subventionnée pour l’alimentation du bétail au profit des éleveurs de province de Figuig au niveau des communes territoriales de Beni tadjit, Talsint, y compris le chargement, le transport et la livraison aux chefs-lieux des communes territoriales et/ou sièges des coopératives relevant de la zone d’action de la Direction Provinciale de l’Agriculture de Figuig.",DIRECTEUR PROVINCIAL D'AGRICULTURE FIGUIG BOUARFA,FIGUIG,2022-03-02,12:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617212&orgAcronyme=q1s&code=&retraits,Cons
908,AOO,Appel d'offres ouvert,Travaux,2022-07-01,6/2021,construction de quatre locaux commerciaux au souk hebdomadaire had lamdaoued à la commune de beni bouchibet province d’Al-Hoceima,construction de quatre locaux commerciaux au souk hebdomadaire had lamdaoued à la commune de beni bouchibet province d’Al-Hoceima,Commune BNI BOUCHIBET,AL HOCEIMA,2022-03-02,12:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617232&orgAcronyme=d0q&code=&retraits,Cons
909,AOO,Appel d'offres ouvert,Travaux,2022-12-01,201/2021/ADERFES,"Travaux de réhabilitation, de restauration et de reconstruction de l’Hospital Maristane Sidi Frej dans la médina de Fès, Ville de Fès, en lot unique.","Travaux de réhabilitation, de restauration et de reconstruction de l’Hospital Maristane Sidi Frej dans la médina de Fès, Ville de Fès, en lot unique.",AGENCE POUR LE DEVELOPPEMENT ET LA REHABILITATION DE LA VILLE DE FES,FES,2022-03-02,12:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617478&orgAcronyme=g3h&code=&retraits,Cons
910,AOO,Appel d'offres ouvert,Travaux,2022-01-13,03/2022, ENTRETIEN CENTRE CULTUREL, ENTRETIEN CENTRE CULTUREL,Commune urbaine de AIN HARROUDA,MOHAMMADIA,2022-03-02,12:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617577&orgAcronyme=a1z&code=&retraits,Cons
911,AOO,Appel d'offres ouvert,Services,2021-06-12,46/DRC/CE/2021,ENTRETIEN ET ETALONNAGE DES SOUPAPES DE DECHARGES SUR LES ADDUCTIONS DE LA DIRECTION REGIONALE DE LA COTE ATLANTIQUE,ENTRETIEN ET ETALONNAGE DES SOUPAPES DE DECHARGES SUR LES ADDUCTIONS DE LA DIRECTION REGIONALE DE LA COTE ATLANTIQUE,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"RABAT, SKHIRATE-TEMARA",2022-03-02,11:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611611&orgAcronyme=d4q&code=&retraits,Cons
912,AOO,Appel d'offres ouvert,Services,2021-12-23,10/2021/FLCN/CCH,"Etude technique du projet augmenter la sécurité des populations, réduire le risque de glissement et maintenir la compétitivité des territoires de la ville de chefchaouen.","Etude technique du projet augmenter la sécurité des populations, réduire le risque de glissement et maintenir la compétitivité des territoires de la ville de chefchaouen.",Commune urbaine de CHEFCHAOUEN,CHEFCHAOUEN,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615210&orgAcronyme=l1f&code=&retraits,Cons
913,AOO,Appel d'offres ouvert,Travaux,2021-12-29,112DR3/21,Travaux d’entretien des réseaux d’assainissement liquide des villes Oued-Zem et Boujaad,Travaux d’entretien des réseaux d’assainissement liquide des villes Oued-Zem et Boujaad,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHOURIBGA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615848&orgAcronyme=d4q&code=&retraits,Cons
914,AOO,Appel d'offres ouvert,Fournitures,2021-12-30,56AOM/SNRT/2021,"Entretien, fourniture et pose des accessoires pour la remise en état du système d’antenne de l’émetteur radio AM du centre de la SNRT de Sidi Bennour","Entretien, fourniture et pose des accessoires pour la remise en état du système d’antenne de l’émetteur radio AM du centre de la SNRT de Sidi Bennour",LA SOCIETE NATIONALE DE RADIODIFFUSION ET DE TELEVISION,SIDI BENNOUR,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616170&orgAcronyme=x6c&code=&retraits,Cons
915,AOO,Appel d'offres ouvert,Travaux,2022-03-01,01/2021,Entretien courant de voies en enrobé à chaud dans l’Arrondissement Souani -Commune Urbaine de Tanger / Préfecture Tanger Asilah.,Entretien courant de voies en enrobé à chaud dans l’Arrondissement Souani -Commune Urbaine de Tanger / Préfecture Tanger Asilah.,Arrondissement de CHARF-SOUANI,TANGER-ASSILAH,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616491&orgAcronyme=l1f&code=&retraits,Cons
916,AOO,Appel d'offres ouvert,Travaux,2022-05-01,01/2022/MHA,TRAVAUX D’AMENAGEMENT DES PLACES PUBLIQUES AU CENTRE DE LA COMMUNE TERRITORIALE DE MHAMID EL GHIZLANE.,TRAVAUX D’AMENAGEMENT DES PLACES PUBLIQUES AU CENTRE DE LA COMMUNE TERRITORIALE DE MHAMID EL GHIZLANE.,Commune rurale de M'HAMID ELGHISLANE,ZAGORA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616896&orgAcronyme=f9f&code=&retraits,Cons
917,AOO,Appel d'offres ouvert,Fournitures,2022-07-01,01/2022/CP,Achat de carburant pour le fonctionnement des véhicules du Conseil provincial d’Es-semara lot unique,Achat de carburant pour le fonctionnement des véhicules du Conseil provincial d’Es-semara lot unique,Province de  ES-SEMARA,ES-SEMARA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617157&orgAcronyme=m8x&code=&retraits,Cons
918,AOO,Appel d'offres ouvert,Travaux,2022-07-01,5/2021,la construction d’une passerelle pour piétons au douar laazib tabrarant à la commune de beni bouchibet-province d’Al-Hoceima,la construction d’une passerelle pour piétons au douar laazib tabrarant à la commune de beni bouchibet-province d’Al-Hoceima,Commune BNI BOUCHIBET,AL HOCEIMA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617231&orgAcronyme=d0q&code=&retraits,Cons
919,AOO,Appel d'offres ouvert,Services,2022-07-01,01/2022/CMS,"L’AUTORISATION POUR L’EXPLOITATION DU STATIONNEMENT DES VOITURES, DES CAMIONS ET DES VELOMOTEURS ET DES VELOS AU TERRITOIRE DE LA COMMUNE MECHOUAR STINIA.","L’AUTORISATION POUR L’EXPLOITATION DU STATIONNEMENT DES VOITURES, DES CAMIONS ET DES VELOMOTEURS ET DES VELOS AU TERRITOIRE DE LA COMMUNE MECHOUAR STINIA.",Commune urbaine de MECHOUAR STINIA,MEKNES,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617237&orgAcronyme=q0x&code=&retraits,Cons
920,AOO,Appel d'offres ouvert,Services,2022-10-01,65/DRC/CE/2021,MAINTENANCE DES EQUIPEMENTS DES POSTES DE CHLORATION AU NIVEAU DU COMPLEXE DAOURAT ET LES STATIONS SIDI DAOUI ET DOUKKALA RELEVANT DU SECTEUR DE PRODUCTION DAOURAT-SIDI DAOUI-EL JADIDA,MAINTENANCE DES EQUIPEMENTS DES POSTES DE CHLORATION AU NIVEAU DU COMPLEXE DAOURAT ET LES STATIONS SIDI DAOUI ET DOUKKALA RELEVANT DU SECTEUR DE PRODUCTION DAOURAT-SIDI DAOUI-EL JADIDA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,EL JADIDA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617261&orgAcronyme=d4q&code=&retraits,Cons
921,AOO,Appel d'offres ouvert,Travaux,2022-10-01,05/2022/RRA,"Travaux d’aménagements paysagers de la falaise Hassan et la falaise fluviale à Rabat : Plantation, arrosage, dallage, mobilier urbain et traitement des surfaces","Travaux d’aménagements paysagers de la falaise Hassan et la falaise fluviale à Rabat : Plantation, arrosage, dallage, mobilier urbain et traitement des surfaces",RABAT REGION AMENAGEMENT,RABAT,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617359&orgAcronyme=g8e&code=&retraits,Cons
922,AOO,Appel d'offres ouvert,Travaux,2022-10-01,10/FDR/2022,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT PRIMAIRE AU DOUAR OUALGH - CT ITZER- CERCLE MIDELT - PROVINCE DE MIDELT,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT PRIMAIRE AU DOUAR OUALGH - CT ITZER- CERCLE MIDELT - PROVINCE DE MIDELT,Province de Midelt,MIDELT,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617367&orgAcronyme=g3h&code=&retraits,Cons
923,AOO,Appel d'offres ouvert,Services,2022-01-13,01/AOO/STRS/2022,les prestations de nettoyage des locaux administratifs de la Société du Tramway de Rabat-Salé.,les prestations de nettoyage des locaux administratifs de la Société du Tramway de Rabat-Salé.,SOCIETE DU TRAMWAY DE RABAT - SALE,"RABAT, SALE",2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617534&orgAcronyme=g3h&code=&retraits,Cons
924,AOO,Appel d'offres ouvert,Fournitures,2022-01-13,02/2022,ACQUISITION DE MATERIEL DE FETE ET DE PAVOISEMENT,ACQUISITION DE MATERIEL DE FETE ET DE PAVOISEMENT,Commune urbaine de AIN HARROUDA,MOHAMMADIA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617563&orgAcronyme=a1z&code=&retraits,Cons
925,AOO,Appel d'offres ouvert,Fournitures,2021-12-23,50/DGSN/DEB/DF/SA/2021,"la fourniture de produits alimentaires pour usage humain pain et pâtisserie en lot unique au profit de l’Institut Royal de Police à Kenitra, les Ecoles de Police de Fouarate et Boukanadel.","la fourniture de produits alimentaires pour usage humain pain et pâtisserie en lot unique au profit de l’Institut Royal de Police à Kenitra, les Ecoles de Police de Fouarate et Boukanadel.",DIRECTION GENERALE DE LA SURETE NATIONALE,"RABAT, SALE, KENITRA",2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615191&orgAcronyme=j4k&code=&retraits,Cons
926,AOO,Appel d'offres ouvert,Fournitures,2021-12-29,110DR3/21,l’Acquisition du  matériel exploitation et entretien des ouvrages assainissement au centre de M’RIRT.,l’Acquisition du  matériel exploitation et entretien des ouvrages assainissement au centre de M’RIRT.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHENIFRA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615794&orgAcronyme=d4q&code=&retraits,Cons
927,AOO,Appel d'offres ouvert,Services,2022-06-01,34/BP/2021,Contrôle des études techniques des projets de construction et d'aménagement des pistes à la préfecture de Marrakech,Contrôle des études techniques des projets de construction et d'aménagement des pistes à la préfecture de Marrakech,PREFECTURE de MARRAKECH,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617015&orgAcronyme=j0w&code=&retraits,Cons
928,AOO,Appel d'offres ouvert,Travaux,2022-06-01,35/BP/2021,Extension du réseau électrique Basse Tension et injection des postes aux villages de la commune territoriale Loudaya à la Préfecture de Marrakech,Extension du réseau électrique Basse Tension et injection des postes aux villages de la commune territoriale Loudaya à la Préfecture de Marrakech,PREFECTURE de MARRAKECH,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617021&orgAcronyme=j0w&code=&retraits,Cons
929,AOO,Appel d'offres ouvert,Fournitures,2022-06-01,33BP2021,Achat de mobilier et matériel pour l’équipement de classes de préscolaire,,,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617028&orgAcronyme=j0w&code=&retraits,Cons
930,AOO,Appel d'offres ouvert,Travaux,2022-07-01,63/DRC/CE/2021,ACQUISITION D'UN LOT D'ONDULEURS ET ÇHARGEURS DE BATTERIES POUR LES POSTES DE COMPTAGE HYDRAULIQUES RELEVANT DU SECTEUR DE PRODUCTION DAOURAT SIDI DAOUr Et JADIDA.,ACQUISITION D'UN LOT D'ONDULEURS ET ÇHARGEURS DE BATTERIES POUR LES POSTES DE COMPTAGE HYDRAULIQUES RELEVANT DU SECTEUR DE PRODUCTION DAOURAT SIDI DAOUr Et JADIDA.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,EL JADIDA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617177&orgAcronyme=d4q&code=&retraits,Cons
931,AOO,Appel d'offres ouvert,Services,2022-10-01,02/2022/so2302up,"L’HYGIENE, LA DESINFECTION ET LE NETTOYAGE DES  BATIMENTS DES FORMATIONS DE SOINS DE SANTE PRIMAIRES RELEVANT DE LA DELEGATION DU MINISTERE DE LA SANTE A LA PROVINCE DE KHENIFRA","L’HYGIENE, LA DESINFECTION ET LE NETTOYAGE DES  BATIMENTS DES FORMATIONS DE SOINS DE SANTE PRIMAIRES RELEVANT DE LA DELEGATION DU MINISTERE DE LA SANTE A LA PROVINCE DE KHENIFRA",DELEGUE DU MINISTERE DE LA SANTE A LA PROVINCE KHENIFRA,KHENIFRA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617276&orgAcronyme=q9t&code=&retraits,Cons
932,AOO,Appel d'offres ouvert,Travaux,2022-10-01,09/FDR/2022,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT,,,MIDELT,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617365&orgAcronyme=g3h&code=&retraits,Cons
933,AOO,Appel d'offres ouvert,Travaux,2021-12-29,109DR3/21,Sécurisation électronique des ouvrages d’assainissement au centre KHENIFRA,Sécurisation électronique des ouvrages d’assainissement au centre KHENIFRA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHENIFRA,2022-03-02,10:15,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615786&orgAcronyme=d4q&code=&retraits,Cons
934,AOO,Appel d'offres ouvert,Travaux,2021-12-13,88/DR2/2021,ASSAINISSEMENT LIQUIDE DE LA VILLE DE CHICHAOUA -EXTENSION ET TRAITEMENT DES ODEURS DE LA STEP DE LA VILLE DE CHICHAOUA. -LOT : LIGNE ELECTRIQUE.,ASSAINISSEMENT LIQUIDE DE LA VILLE DE CHICHAOUA -EXTENSION ET TRAITEMENT DES ODEURS DE LA STEP DE LA VILLE DE CHICHAOUA. -LOT : LIGNE ELECTRIQUE.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,CHICHAOUA,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613127&orgAcronyme=d4q&code=&retraits,Cons
935,AOO,Appel d'offres ouvert,Fournitures,2021-12-13,02/2021,Acquisition et à l’installation  de matériel informatique pour la refonte du réseau informatique de l’Institut Supérieur de l’Information et de la Communication (ISIC) à Rabat,Acquisition et à l’installation  de matériel informatique pour la refonte du réseau informatique de l’Institut Supérieur de l’Information et de la Communication (ISIC) à Rabat,INSTITUT SUPERIEUR DE L'INFORMATION ET DE LA COMMUNICATION,RABAT,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613194&orgAcronyme=x6c&code=&retraits,Cons
936,AOO,Appel d'offres ouvert,Services,2021-12-14,55/DRC/CE/2021,TRAVAUX D'ENTRETIEN DES EQUIPEMENTS DE PRECHLORATION DE BOUREGREG ET D’OUM AZZA,TRAVAUX D'ENTRETIEN DES EQUIPEMENTS DE PRECHLORATION DE BOUREGREG ET D’OUM AZZA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,RABAT,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613546&orgAcronyme=d4q&code=&retraits,Cons
937,AOO,Appel d'offres ouvert,Fournitures,2021-12-21,63/DRG/CA/I/2021,"Acquisition du matériel de sécurité  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia","Acquisition du matériel de sécurité  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,GUELMIM,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613869&orgAcronyme=d4q&code=&retraits,Cons
938,AOO,Appel d'offres ouvert,Fournitures,2021-12-21,64/DRG/CA/I/2021,"Acquisition du matériel d'entretien et d'exploitation  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia","Acquisition du matériel d'entretien et d'exploitation  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,GUELMIM,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613870&orgAcronyme=d4q&code=&retraits,Cons
939,AOO,Appel d'offres ouvert,Services,2021-12-31,60/DRG/CE/D/2021,Etude d’AEP des communes relevant des provinces de Tan Tan et d’Assa-Zag,Etude d’AEP des communes relevant des provinces de Tan Tan et d’Assa-Zag,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"ASSA-ZAG, TAN-TAN",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615763&orgAcronyme=d4q&code=&retraits,Cons
940,AOO,Appel d'offres ouvert,Services,2021-12-31,61/DRG/CE/D/2021,"Etude d'AEP de la population rurale de 4 communes Territorilales : ANFEG, BOUTROUCH, IBDAR et TIGHIRT relevant de la province de Sidi Ifni","Etude d'AEP de la population rurale de 4 communes Territorilales : ANFEG, BOUTROUCH, IBDAR et TIGHIRT relevant de la province de Sidi Ifni",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SIDI IFNI,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615766&orgAcronyme=d4q&code=&retraits,Cons
941,AOO,Appel d'offres ouvert,Travaux,2021-12-31,62/DRG/CE/I/2021,Acquisition des équipements de secours pour les ST de Tan Tan et Assa – lot : GEP,Acquisition des équipements de secours pour les ST de Tan Tan et Assa – lot : GEP,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"ASSA-ZAG, TAN-TAN",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615769&orgAcronyme=d4q&code=&retraits,Cons
942,AOO,Appel d'offres ouvert,Travaux,2021-12-29,108DR3/21,"Travaux de réhabilitation du GC des réservoirs des quatre centres de HAD BOUMOUSSA ,HAD BRADIA,HAL MARBAA et SIDI JABER","Travaux de réhabilitation du GC des réservoirs des quatre centres de HAD BOUMOUSSA ,HAD BRADIA,HAL MARBAA et SIDI JABER",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"BENI MELLAL, FQUIH BEN SALAH",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615777&orgAcronyme=d4q&code=&retraits,Cons
943,AOO,Appel d'offres ouvert,Travaux,2021-12-29,97/DR2/2021,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte RHAMNA. Province de Rhamna.,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte RHAMNA. Province de Rhamna.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,REHAMNA,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615915&orgAcronyme=d4q&code=&retraits,Cons
944,AOO,Appel d'offres ouvert,Travaux,2021-12-30,82/DR8/C/2021,Acquisition et installation des appareils de mesure en continu pour les stations relevant de la SP8/1,Acquisition et installation des appareils de mesure en continu pour les stations relevant de la SP8/1,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, TARFAYA",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616245&orgAcronyme=d4q&code=&retraits,Cons
945,AOO,Appel d'offres ouvert,Fournitures,2021-12-30,84/DR8/C/2021,"Acquisition des pièces de rechange pour les Stations de Dessalement et les Stations de Traitement de DR8, Lot : Electrique","Acquisition des pièces de rechange pour les Stations de Dessalement et les Stations de Traitement de DR8, Lot : Electrique",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616252&orgAcronyme=d4q&code=&retraits,Cons
946,AOO,Appel d'offres ouvert,Travaux,2021-12-31,86/DR8/C/2021,Travaux d’entretien préventif et curatif des armoires de commande électrique et électronique des centres relevant de DR8,Travaux d’entretien préventif et curatif des armoires de commande électrique et électronique des centres relevant de DR8,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616365&orgAcronyme=d4q&code=&retraits,Cons
947,AOO,Appel d'offres ouvert,Fournitures,2021-12-31,79/DR8/C/2021,Acquisition des appareils scientifiques pour les laboratoires relevant de la Direction Régionale des Provinces Sahariennes,Acquisition des appareils scientifiques pour les laboratoires relevant de la Direction Régionale des Provinces Sahariennes,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616453&orgAcronyme=d4q&code=&retraits,Cons
948,AOO,Appel d'offres ouvert,Services,2022-03-01,01/BP/2022,Etudes techniques et suivi des travaux de construction de 06 logements de fonction au profit des cadres de la sante a la province d’Ouarzazate,Etudes techniques et suivi des travaux de construction de 06 logements de fonction au profit des cadres de la sante a la province d’Ouarzazate,Province de  OUARZAZATE,Province d'Ouarzazate,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616594&orgAcronyme=f9f&code=&retraits,Cons
949,AOO,Appel d'offres ouvert,Travaux,2022-04-01,25/2021/DAM/CM,Renouvellement de l'ascenseur installé au Batex de l’ONEE-Branche Eau à Rabat,Renouvellement de l'ascenseur installé au Batex de l’ONEE-Branche Eau à Rabat,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"TANGER-ASSILAH, MDIQ-FNIDEQ, TETOUAN, FAHS-ANJRA, LARACHE, AL HOCEIMA, CHEFCHAOUEN, OUEZZANE, OUJDA-ANGAD, NADOR, DRIOUCH, JERADA, BERKANE, TAOURIRT, GUERCIF, FIGUIG, FES, MEKNES, EL-HAJEB, IFRANE, MOULAY-YACOUB, SEFROU, BOULEMANE, TAOUNATE, TAZA, RABAT, SALE, SKHIRATE-TEMARA, KENITRA, KHEMISSET, SIDI KACEM, SIDI SLIMANE, BENI MELLAL, AZILAL, FQUIH BEN SALAH, KHENIFRA, KHOURIBGA, CASABLANCA, MOHAMMADIA, EL JADIDA, NOUACEUR, MEDIOUNA, BENSLIMANE, BERRECHID, SETTAT, SIDI BENNOUR, MARRAKECH, CHICHAOUA, AL HAOUZ, EL KELAA DES SRAGHNA, ESSAOUIRA, REHAMNA, SAFI, YOUSSOUFIA, ERRACHIDIA, OUARZAZATE, MIDELT, TINGHIR, ZAGORA, AGADIR IDA OU TANANE, INEZGANE-AIT MELLOUL, CHTOUKA-AIT BAHA, TAROUDANNT, TIZNIT, TATA, GUELMIM, ASSA-ZAG, TAN-TAN, SIDI IFNI, LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616670&orgAcronyme=d4q&code=&retraits,Cons
950,AOO,Appel d'offres ouvert,Travaux,2022-04-01,98/DR2/2021,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte de CHICHAOUA,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte de CHICHAOUA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,CHICHAOUA,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616778&orgAcronyme=d4q&code=&retraits,Cons
